air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,road_temp_set_1,visibility_set_1,dew_point_temperature_set_1d,rain,wet,snow,slush,fog,blowing_snow,black_ice
-6,80.26666667,8.054666667,-7.266666667,1.24,-8.887333333,0,1,0,0,0,0,0
-5.133333333,77.86666667,8.888666667,-5.553333333,1.24,-8.443333333,0,0,0,0,0,0,0
-4.333333333,75.33333333,10.29733333,-3.886666667,1.24,-8.096666667,0,0,0,0,0,0,0
-4,73.73333333,12.278,-2.786666667,1.24,-8.05,0,0,0,0,0,0,0
-4,72.13333333,12.38666667,-1.96,1.24,-8.336,0,0,0,0,0,0,0
-3.2,69.93333333,12.036,-1.526666667,1.24,-7.971333333,0,1,0,0,0,1,1
-3,67.53333333,11.90533333,-1.086666667,1.24,-8.233333333,0,0,0,0,0,0,0
-3,66.4,11.296,-1.08,1.24,-8.454,0,0,0,0,0,0,0
-3,65.26666667,11.112,-1.08,1.24,-8.676666667,0,0,0,0,0,0,0
-2.2,63.46666667,12.612,-1.04,1.24,-8.277333333,0,0,0,0,0,0,0
-2,62,12.36933333,-1.006666667,1.24,-8.39,0,0,0,0,0,0,0
-2,60.4,11.75933333,-1.053333333,1.24,-8.732,0,0,0,0,0,0,0
-2,59.73333333,9.536,-1.326666667,1.24,-8.876,0,0,0,0,0,0,0
-2,59.46666667,9.332666667,-2.34,1.24,-8.932,0,0,0,0,0,0,0
-2.466666667,60.4,7.889333333,-3.373333333,1.24,-9.173333333,0,1,0,0,0,1,1
-3,62.4,6.426,-4.94,1.24,-9.257333333,0,0,0,0,0,0,0
-3.866666667,65.53333333,7.871333333,-6.606666667,1.24,-9.452,0,0,0,0,0,0,0
-4,65.8,10.74,-7.486666667,1.24,-9.526666667,0,0,0,0,0,0,1
-4,63,13.37066667,-8.173333333,1.24,-10.08333333,0,0,0,0,0,0,0
-4,61.53333333,13.40666667,-8.526666667,1.24,-10.38333333,0,0,0,0,0,0,0
-4,61.53333333,13.40666667,-8.833333333,1.24,-10.38333333,0,0,0,0,0,0,0
-4,59.6,13.72333333,-9.16,1.24,-10.79333333,0,0,0,0,0,0,0
-4,58.73333333,12.92866667,-9.506666667,1.24,-10.97866667,0,0,0,0,0,0,0
-4,58.93333333,11.53666667,-9.733333333,1.24,-10.93533333,0,0,0,0,0,0,0
-4,57.4,11.33333333,-9.98,1.24,-11.272,0,0,0,0,0,0,0
-4,55.6,11.55666667,-10.10666667,1.24,-11.672,0,0,0,0,0,0,0
-4,55.13333333,11.75933333,-10.41333333,1.24,-11.77933333,0,0,0,0,0,0,0
-4.066666667,54.66666667,9.648,-10.78666667,1.24,-11.94866667,0,0,0,0,0,0,0
-4,53.2,7.295333333,-11.30666667,1.24,-12.22533333,0,0,0,0,0,0,0
-4,49.93333333,5.258,-11.84666667,1.24,-13.02,0,0,0,0,0,0,0
-4,46.2,3.815333333,-11.93333333,1.24,-13.97733333,0,0,0,0,0,0,0
-4,44.26666667,3.13,-11.68666667,1.24,-14.49866667,0,0,0,0,0,0,0
-4.333333333,42.66666667,2.817333333,-11.48666667,1.24,-15.252,0,0,0,0,0,0,0
-5.4,44.46666667,1.741333333,-10.76,1.24,-15.72333333,0,0,0,0,0,0,0
-5,41.8,5.129333333,-10.84666667,1.157333333,-16.108,0,0,0,0,0,0,0
-4.333333333,39,8.573333333,-10.76,1.24,-16.36133333,0,0,0,0,0,0,0
-3.933333333,37.06666667,9.500666667,-10.51333333,1.24,-16.59266667,0,0,0,0,0,0,0
-4.933333333,39.73333333,5.982,-10.82,1.24,-16.68266667,0,0,0,0,0,0,0
-4.666666667,38.26666667,6.63,-11.21333333,1.24,-16.87666667,0,0,0,0,0,0,0
-3.533333333,35,9.315333333,-10.85333333,1.24,-16.95333333,0,1,0,0,0,0,0
-3.866666667,37.13333333,8.297333333,-10.36,1.24,-16.518,0,0,0,0,0,0,0
-3.666666667,36.46666667,8.036666667,-9.426666667,1.24,-16.576,0,0,0,0,0,0,0
-3.266666667,36.2,9.908666667,-8.62,1.24,-16.27933333,0,0,0,0,0,0,0
-3.466666667,38.8,10.334,-8.353333333,1.24,-15.626,0,0,0,0,0,0,0
-4,39.53333333,10.33533333,-8.94,1.24,-15.87533333,0,0,0,0,0,0,0
-4.066666667,40.8,10.352,-9.56,1.24,-15.552,0,0,0,0,0,0,0
-4.533333333,40.8,10.056,-10.03333333,1.24,-15.98266667,0,1,0,0,0,0,0
-4.466666667,41.93333333,8.481333333,-10.02666667,1.24,-15.584,0,0,0,0,0,0,0
-4,41.33333333,7,-8.926666667,1.24,-15.334,0,0,0,0,0,0,0
-3,40.46666667,6.778666667,-6.26,1.24,-14.69,0,0,0,0,0,0,0
-2.466666667,40.46666667,7.444,-4.213333333,1.24,-14.20733333,0,0,0,0,0,0,0
-1.133333333,39,8.648,-2.38,1.24,-13.462,0,0,0,0,0,0,0
-0.6,40.73333333,9.555333333,-0.473333333,1.24,-12.43933333,0,0,0,0,0,0,0
0,40.93333333,9.851333333,0.8,1.24,-11.83266667,0,0,0,0,0,0,0
0.866666667,36.93333333,10.036,1.066666667,1.24,-12.34333333,0,0,0,0,0,0,0
0.8,33.93333333,8.907333333,1.38,1.24,-13.44533333,0,0,0,0,0,0,0
0,34.73333333,5.888,-1.173333333,1.24,-13.87933333,0,0,0,0,0,0,0
0.533333333,36.2,6.667333333,-0.24,1.24,-12.88733333,0,0,0,0,0,0,0
1,36.46666667,8.833333333,0.373333333,1.24,-12.38,0,0,0,0,0,0,0
0.666666667,37.4,11.88933333,-1.126666667,1.24,-12.364,0,0,0,0,0,0,0
0.266666667,38,13.00066667,-2.006666667,1.24,-12.52333333,0,1,0,0,0,1,0
0.6,38.46666667,11.44466667,-2.413333333,1.24,-12.072,0,0,0,0,0,0,0
0.933333333,37.6,9.722666667,-1.613333333,1.24,-12.058,0,0,0,0,0,0,0
0.466666667,39,9.5,-2.793333333,1.24,-12.02,0,0,0,0,0,0,0
-0.466666667,43.06666667,10.592,-4.666666667,1.24,-11.63,0,0,0,0,0,0,0
-1,44.4,12.44466667,-5.733333333,1.24,-11.72533333,0,0,0,0,0,0,0
-1.133333333,47.13333333,16.00133333,-6.073333333,1.24,-11.098,0,0,0,0,0,0,0
-1,46,17.52133333,-6.633333333,1.24,-11.28,0,0,0,0,0,0,0
-1,44.66666667,15.89,-7.046666667,1.24,-11.65266667,0,0,0,0,0,0,0
-1,44.4,15.07466667,-6.913333333,1.24,-11.72933333,0,0,0,0,0,0,0
-1,44.2,11.07533333,-7.113333333,1.24,-11.78133333,0,0,0,0,0,0,0
-1.666666667,47.86666667,10.426,-7.513333333,1.24,-11.38933333,0,0,0,0,0,0,0
-1.933333333,51.2,11.722,-7.593333333,1.24,-10.79,0,0,0,0,0,0,0
-1.866666667,51.4,12.51866667,-7.946666667,1.24,-10.67933333,0,0,0,0,0,0,0
-2,54.26666667,13.796,-8.086666667,1.24,-10.11,0,1,0,0,0,0,0
-2,54.4,11.076,-8.733333333,1.24,-10.07866667,0,0,0,0,0,0,0
-2,54.6,12.18466667,-8.753333333,1.24,-10.03133333,0,0,0,0,0,0,0
-3,56.73333333,13.07533333,-8.806666667,1.24,-10.47733333,0,0,0,0,0,0,0
-3,58.26666667,13.05533333,-9.053333333,1.24,-10.13533333,0,0,0,0,0,0,0
-3.266666667,57.86666667,12.49933333,-9.326666667,1.24,-10.478,0,0,0,0,0,0,0
-3.933333333,62,10.09133333,-9.773333333,1.24,-10.22333333,0,0,0,0,0,0,0
-3.866666667,64.2,12.35066667,-9.713333333,1.24,-9.715333333,0,0,0,0,0,0,0
-4.066666667,66.13333333,12.61066667,-10.02,1.24,-9.525333333,0,0,0,0,0,0,0
-4.133333333,66.46666667,8.778666667,-10.43333333,1.24,-9.522666667,0,1,0,0,0,0,0
-3.933333333,64.33333333,9.742666667,-10.47333333,1.24,-9.751333333,0,1,0,0,0,0,0
-4,67.06666667,10.61133333,-10.49333333,1.24,-9.279333333,0,1,0,0,0,0,0
-4.133333333,67.8,8.832666667,-10.52,1.24,-9.266,0,1,0,0,0,0,0
-5,70.4,7.350666667,-10.76,1.24,-9.618,0,1,0,0,0,0,0
-4.133333333,69.46666667,7.574666667,-10.64,1.24,-8.954666667,0,1,0,0,0,0,0
-3.533333333,67.73333333,7.926666667,-10.56,1.24,-8.706666667,0,1,0,0,0,0,0
-4,69.73333333,6.702666667,-10.08666667,1.24,-8.777333333,0,0,0,0,0,0,0
-4,68.6,8.131333333,-10.02,1.24,-8.986,0,0,0,0,0,0,0
-4.533333333,69.13333333,9.222,-10.20666667,1.24,-9.398,0,1,0,0,0,0,0
-5,68.93333333,8.628666667,-10.38666667,1.24,-9.884,0,0,0,0,0,0,0
-4.733333333,66.73333333,9.111333333,-10.23333333,1.24,-10.04866667,0,1,0,0,0,0,0
-3.6,61.53333333,10.73933333,-8.866666667,1.24,-10.00733333,0,0,0,0,0,0,0
-3,59,10.944,-7.006666667,1.24,-9.978666667,0,0,0,0,0,0,0
-3,61,6.981333333,-5.06,1.24,-9.55,0,0,0,0,0,0,0
-2.4,59.2,5.834666667,-2.94,1.24,-9.382666667,0,0,0,0,0,0,0
-1.266666667,54.73333333,8.462666667,-1.06,1.24,-9.32,0,0,0,0,0,0,0
-0.933333333,53.86666667,8.298,1,1.24,-9.209333333,0,0,0,0,0,0,0
-0.066666667,51.53333333,10.55466667,2.353333333,1.24,-8.976666667,0,1,0,0,0,0,0
0.4,48.66666667,12.38866667,2.066666667,1.24,-9.277333333,0,0,0,0,0,0,0
1,46,12.61133333,2.773333333,1.24,-9.447333333,0,0,0,0,0,0,0
0.933333333,44.53333333,11.462,2.626666667,1.24,-9.92,0,0,0,0,0,0,0
1,44.6,12.09133333,2.146666667,1.24,-9.839333333,0,0,0,0,0,0,0
1,46.13333333,11.94266667,2.013333333,1.24,-9.406,0,0,0,0,0,0,0
1,48.86666667,11.70333333,1.246666667,1.24,-8.668666667,0,0,0,0,0,0,0
1,46.26666667,12.96266667,-0.133333333,1.24,-9.369333333,0,0,0,0,0,0,0
1.333333333,48.6,13.35266667,-0.02,1.24,-8.434666667,0,1,0,0,0,0,0
1,52.85714286,13.074,-1.126666667,1.24,-7.65,0,0,0,0,0,0,0
0.466666667,55.6,13.946,-1.68,1.24,-7.488666667,0,1,0,0,0,0,0
0,57.2,12.94466667,-3.113333333,1.24,-7.554666667,0,0,0,0,0,0,0
0,58.33333333,9.370666667,-3.926666667,1.24,-7.298666667,0,0,0,0,0,0,0
0,58.2,7.574,-3.533333333,1.24,-7.327333333,0,0,0,0,0,0,0
0,59.46666667,2.702666667,-3.1,1.24,-7.047333333,0,0,0,0,0,0,0
0,58.86666667,0.904666667,-3.886666667,1.24,-7.179333333,0,1,0,0,0,0,0
-0.4,61.06666667,1.220666667,-4.886666667,1.24,-7.078,0,1,0,0,0,0,0
0.533333333,59.2,8.593333333,-5.18,1.24,-6.605333333,0,0,0,0,0,0,0
1,56.86666667,10.03733333,-5.086666667,1.24,-6.690666667,0,0,0,0,0,0,0
0.866666667,58.06666667,10.24266667,-4.586666667,1.24,-6.543333333,0,0,0,0,0,0,0
0.8,58.06666667,10.29733333,-3.74,1.24,-6.606666667,0,0,0,0,0,0,0
0,60.46666667,11.388,-3.793333333,1.24,-6.827333333,0,0,0,0,0,0,0
0,60.6,12.31333333,-5.153333333,1.24,-6.798,0,0,0,0,0,0,0
0,60.78571429,11.52785714,-5.185714286,1.24,-6.757857143,0,0,0,0,0,0,0
-0.4,62,4.110666667,-6.18,1.24,-6.878666667,0,0,0,0,0,0,0
-0.533333333,63.73333333,4.148666667,-6.513333333,1.24,-6.641333333,0,0,0,0,0,0,0
0,62.93333333,11.33466667,-6.22,1.24,-6.304,0,0,0,0,0,0,0
0,63.93333333,12.07333333,-5.84,1.24,-6.094,0,0,0,0,0,0,0
-0.4,67.06666667,11.92733333,-5.986666667,1.24,-5.842666667,0,0,0,0,0,0,0
-0.533333333,68.8,13.37133333,-5.866666667,1.24,-5.63,0,0,0,0,0,0,0
-0.466666667,69.06666667,13.64733333,-5.726666667,1.24,-5.514666667,0,0,0,0,0,0,0
-0.4,69,13.742,-5.98,1.24,-5.462,0,0,0,0,0,0,0
-0.8,69.46666667,12.146,-6.273333333,1.24,-5.754666667,0,1,0,0,0,0,0
-1,70.13333333,11.49866667,-6.453333333,1.24,-5.817333333,0,0,0,0,0,0,0
-0.866666667,69.6,12.64866667,-6,1.24,-5.792,0,1,0,0,0,0,0
-0.8,70.46666667,13.27933333,-6.333333333,1.24,-5.566,0,1,0,0,0,0,0
-1,71.86666667,11.83533333,-6.613333333,1.24,-5.495333333,0,0,0,0,0,0,0
-1,71.46666667,11.648,-6.778571429,1.24,-5.571333333,0,0,0,0,0,0,0
-1,70.33333333,11.962,-6.453333333,1.24,-5.78,0,1,0,0,0,0,0
-0.933333333,71.86666667,12.64666667,-6.266666667,1.24,-5.433333333,0,0,0,0,0,0,0
-0.8,73,12.92533333,-5.573333333,1.24,-5.092666667,0,0,0,0,0,0,0
-0.066666667,75.53333333,13.09333333,-4.333333333,1.24,-3.928666667,0,0,0,0,0,0,0
0.666666667,70.86666667,13.5,-3.213333333,1.24,-4.089333333,0,0,0,0,0,0,0
1.066666667,68.13333333,11.334,-2.206666667,1.24,-4.223333333,0,0,0,0,0,0,0
1,72.53333333,10,-1.713333333,1.24,-3.444666667,0,0,0,0,0,0,0
1.466666667,70.46666667,11.64933333,0.2,1.24,-3.397333333,0,0,0,0,0,0,0
2.6,63.46666667,15.576,1.686666667,1.24,-3.719333333,0,1,0,0,0,0,0
2.266666667,65.8,19.09466667,3.46,1.24,-3.552666667,0,1,0,0,0,0,0
2,67.73333333,16.68733333,6.257142857,1.24,-3.413333333,0,1,0,0,0,0,0
1.933333333,69.93333333,15.09466667,5.933333333,1.24,-3.044666667,0,1,0,0,0,0,0
1.333333333,73.13333333,12.33333333,5.68,1.24,-3.012,0,0,1,0,0,0,0
2,69.6,13.038,7.173333333,1.24,-3.048666667,0,0,1,0,0,0,0
2.466666667,65.66666667,14.61066667,9.333333333,1.24,-3.384666667,0,1,0,0,0,0,0
2.466666667,64.53333333,12.74133333,9.726666667,1.24,-3.62,0,0,0,0,0,0,0
2,63.6,12.70266667,7.066666667,1.24,-4.263333333,0,1,0,0,0,0,0
2,63.8,11.666,4.546666667,1.24,-4.218666667,0,1,0,0,0,0,0
2,62.66666667,11.46466667,3.22,1.24,-4.459333333,0,0,0,0,0,0,0
1.266666667,64.73333333,9.090666667,1.513333333,1.24,-4.722666667,0,0,0,0,0,0,0
1,62.66666667,8.684666667,-0.693333333,1.24,-5.41,0,0,0,0,0,0,0
0.2,65.46666667,7.164,-2.133333333,1.24,-5.589333333,0,0,0,0,0,0,0
0,65.26666667,7.517333333,-2.486666667,1.24,-5.818,0,0,0,0,0,0,0
0,63,9.073333333,-3.06,1.24,-6.29,0,0,0,0,0,0,0
0,63.66666667,9.723333333,-3.846666667,1.24,-6.15,0,0,0,0,0,0,0
-0.2,66.53333333,10.66733333,-4.513333333,1.24,-5.76,0,0,0,0,0,0,0
-1,74.06666667,12.09333333,-4.36,1.24,-5.098,0,0,1,0,0,0,0
-1,77.33333333,12.38866667,-4.24,1.24,-4.513333333,0,0,1,0,1,0,0
-1,75.6,13.14733333,-4.133333333,1.24,-4.816,0,0,1,0,1,0,0
-1,75,12.59333333,-4.36,1.24,-4.921333333,0,0,1,0,0,0,0
-1,74.46666667,9.536666667,-4.68,1.24,-5.024666667,0,0,0,0,0,0,0
-1.8,76.66666667,3.277333333,-4.973333333,1.24,-5.406,0,0,0,0,0,0,0
-1.066666667,70.8,3.501333333,-5.353333333,1.24,-5.776666667,0,0,0,0,0,0,0
-1.533333333,69.6,3.203333333,-5.5,1.24,-6.438666667,0,0,1,0,0,0,0
-1.2,66.66666667,2.296666667,-4.566666667,1.24,-6.685333333,0,0,1,0,0,0,0
-0.866666667,65.6,2.61,-3.593333333,1.24,-6.578,0,0,1,0,0,0,0
-0.733333333,64.66666667,4.258,-3.273333333,1.24,-6.642666667,0,0,1,0,0,0,0
-1.666666667,69.86666667,4.888666667,-2.853333333,1.24,-6.514666667,0,0,0,0,0,0,0
-2.733333333,77.13333333,4.221333333,-2.74,1.24,-6.236,0,0,0,0,0,0,0
-3.933333333,85,5.464,-2.833333333,1.24,-6.122,0,0,0,0,0,0,0
-4,90.13333333,4.76,-2.88,0.562666667,-5.4,0,0,0,0,0,0,0
-4,91,5.426,-2.806666667,0.787333333,-5.27,0,0,0,0,0,0,0
-4,91,5.888,-2.806666667,0.163333333,-5.27,0,0,0,0,0,1,0
-3.866666667,91,5.224,-2.9,0.090666667,-5.138,0,1,0,0,0,0,0
-3.733333333,91.46666667,5.927333333,-2.886666667,0.13,-4.936,0,0,0,0,0,0,0
-3.4,92,6.296666667,-2.833333333,0.131333333,-4.526,0,1,0,0,1,1,0
-3,92,5.464,-2.686666667,0.522142857,-4.13,0,1,0,0,0,1,0
-3,92,5.407333333,-2.713333333,0.783333333,-4.13,0,1,0,0,0,0,0
-3,92,4.278,-2.58,0.562,-4.13,0,1,0,0,0,0,0
-3,92,2.925333333,-2.64,0.476666667,-4.13,0,1,0,0,0,0,0
-3.066666667,92,4.019333333,-2.813333333,0.267333333,-4.196,0,1,1,0,0,0,0
-4,92,4.443333333,-2.726666667,0.805333333,-5.12,0,1,0,0,0,0,0
-4,92,3.408666667,-2.593333333,1.24,-5.12,0,0,0,0,0,1,0
-4,92,4.61,-2.453333333,1.24,-5.12,0,0,0,0,0,0,0
-3.733333333,91.73333333,5.185333333,-1.886666667,1.24,-4.896,0,0,0,0,0,0,0
-3.666666667,91,7.072,-1.426666667,1.24,-4.94,0,0,0,0,0,0,0
-4,91,6.945333333,-0.926666667,1.24,-5.27,0,0,0,0,0,0,0
-4,89.73333333,8.147333333,-0.76,1.24,-5.46,0,0,0,0,0,0,0
-3.8,87.4,8.871333333,-0.54,1.24,-5.615333333,0,0,0,0,0,0,0
-3,84.73333333,7.981333333,-0.478571429,1.24,-5.244,0,0,0,0,0,0,0
-3.533333333,83.86666667,6.851333333,-0.426666667,1.24,-5.905333333,0,0,0,0,0,0,0
-4,80.93333333,8.925333333,-0.706666667,1.24,-6.831333333,0,0,0,0,0,0,0
-4,80.8,10.758,-0.966666667,1.24,-6.854666667,0,0,0,0,0,0,0
-4,77.4,10.168,-0.753333333,1.24,-7.416,0,0,0,0,0,0,0
-4,78.13333333,10.42666667,-1.233333333,1.230666667,-7.291333333,0,0,0,0,0,0,0
-4,78.07142857,12.00428571,-1.621428571,1.140714286,-7.300714286,0,0,0,0,0,0,0
-4,79,12.724,-1.566666667,1.24,-7.149333333,0,0,0,0,0,0,0
-4,77.8,11.814,-2.146666667,1.24,-7.344,0,0,0,0,0,0,0
-4.933333333,78.4,11.148,-3.046666667,1.24,-8.157333333,0,0,0,0,0,0,0
-5,81.73333333,11.37066667,-3.506666667,1.24,-7.686,0,0,0,0,0,0,0
-5.333333333,84.46666667,14.53666667,-4.6,1.197333333,-7.572,0,0,0,0,0,0,0
-5,81.4,14.14866667,-4.926666667,1.24,-7.727333333,0,0,0,0,0,0,0
-5,82.06666667,12.352,-4.453333333,1.24,-7.619333333,0,0,0,0,0,0,0
-5,81.13333333,12.01933333,-4.366666667,1.24,-7.769333333,0,0,0,0,0,0,0
-5,82.26666667,12.316,-4.386666667,1.24,-7.587333333,0,0,0,0,0,0,0
-5,84.6,12.70533333,-4.846666667,1.24,-7.224,0,0,0,0,0,0,0
-5,83.06666667,13.16666667,-4.92,1.219333333,-7.463333333,0,0,0,0,0,0,0
-5,84.13333333,13.27733333,-5.22,0.937333333,-7.297333333,0,0,0,0,0,0,0
-5.133333333,84.93333333,14.11133333,-5.726666667,0.479333333,-7.301333333,0,0,0,0,0,0,0
-5.8,85.26666667,13.204,-5.546666667,0.392,-7.904,0,0,0,0,0,0,0
-6,85.53333333,12.166,-5.613333333,0.546,-8.06,0,0,0,0,0,0,0
-6,85,10.72266667,-6.406666667,0.966666667,-8.141333333,0,0,0,0,0,0,0
-6.733333333,84.46666667,7.444666667,-7.48,1.24,-8.948666667,0,0,1,0,0,1,1
-7.066666667,83.6,3.758666667,-8.246666667,1.24,-9.406666667,0,0,0,0,0,0,0
-7.6,84.53333333,4.000666667,-8.773333333,1.24,-9.788,0,0,0,0,0,0,0
-7.733333333,85.86666667,8.146666667,-9.073333333,1.24,-9.718,0,0,0,0,0,0,0
-8,85.8,7.148666667,-9.166666667,1.24,-9.99,0,0,0,0,0,0,0
-7.666666667,84.06666667,6.687333333,-9.353333333,1.24,-9.933333333,0,0,0,0,0,0,0
-7,78.26666667,12.05666667,-9.313333333,1.188666667,-10.18733333,0,0,0,0,0,0,0
-7.266666667,77.06666667,11.964,-9.346666667,1.24,-10.64533333,0,0,0,0,0,0,0
-7.6,78,11.88733333,-9.56,1.24,-10.81466667,0,0,0,0,0,0,0
-7.8,78.13333333,12.86933333,-9.56,1.192,-10.986,0,0,0,0,0,0,0
-7,76.46666667,13.61,-9.12,1.223333333,-10.48533333,0,0,0,0,0,0,1
-7.333333333,76.2,13.42533333,-9.386666667,1.24,-10.85266667,0,0,0,0,0,0,1
-8,77.13333333,12.76133333,-10.04666667,1.24,-11.34733333,0,0,0,0,0,1,1
-8.533333333,76.86666667,12.20133333,-10.35333333,1.24,-11.90933333,0,0,0,0,0,1,1
-8.6,75.33333333,11.74066667,-10.59333333,1.24,-12.22533333,0,0,0,0,0,0,0
-8.866666667,75.13333333,10.72333333,-10.84,1.24,-12.518,0,0,0,0,0,0,0
-8.066666667,72.26666667,10.538,-10.76,1.24,-12.23733333,0,0,0,0,0,0,0
-7.933333333,69.53333333,10.336,-10.48,1.24,-12.59,0,0,0,0,0,0,0
-7,66.8,11.68466667,-9.746666667,1.24,-12.198,0,0,0,0,0,0,0
-7,66.66666667,13.90933333,-8.453333333,1.227333333,-12.22333333,0,0,0,0,0,1,0
-6.066666667,64.2,14.55666667,-7.5,1.201333333,-11.806,0,0,0,0,0,0,0
-6,61.86666667,14.50266667,-6.42,1.24,-12.21,0,0,0,0,0,0,0
-5.066666667,59.26666667,13.27933333,-5.226666667,1.24,-11.86866667,0,0,0,0,0,0,0
-4.933333333,56.46666667,12.40666667,-4.306666667,1.24,-12.35533333,0,0,0,0,0,0,0
-4,54.53333333,10.62866667,-3.08,1.24,-11.91733333,0,0,0,0,0,0,0
-4,54.86666667,10.072,-2.106666667,1.24,-11.84066667,0,0,0,0,0,0,0
-3.733333333,54.33333333,11.612,-1.907692308,1.24,-11.71333333,0,0,0,0,0,0,0
-3.133333333,54.66666667,9.907333333,-2.215384615,1.24,-11.07266667,0,0,0,0,0,0,0
-3,52.93333333,7.760666667,-1.18,1.24,-11.35866667,0,0,0,0,0,0,0
-2.933333333,49.6,9.092,-0.54,1.24,-12.10866667,0,0,0,0,0,0,0
-2.066666667,49.8,9.241333333,-0.226666667,1.24,-11.26466667,0,0,0,0,0,0,0
-2,52.13333333,10.518,-0.546666667,1.24,-10.62133333,0,0,0,0,0,0,0
-2,52.8,10.92533333,-1.94,1.24,-10.458,0,0,0,0,0,0,0
-2.4,55.53333333,11.55666667,-3.12,1.24,-10.19133333,0,0,0,0,0,1,0
-3,56.53333333,10.48133333,-4.753333333,1.24,-10.52266667,0,0,0,0,0,0,0
-3.333333333,57.13333333,9.037333333,-5.873333333,1.24,-10.704,0,0,0,0,0,0,0
-4,59.13333333,6.722666667,-6.886666667,1.24,-10.89266667,0,0,0,0,0,0,0
-4.866666667,60,6.203333333,-7.46,1.24,-11.52466667,0,0,0,0,0,0,0
-5,59.66666667,7.332666667,-7.9,1.24,-11.72,0,0,0,0,0,0,0
-5,59.46666667,10.44533333,-8.206666667,1.24,-11.762,0,0,0,0,0,1,0
-5,59.06666667,11.684,-8.48,1.24,-11.84666667,0,0,0,0,0,0,0
-4.2,56.8,11.68466667,-8.593333333,1.24,-11.592,0,0,0,0,0,0,0
-4,56.26666667,10.81533333,-8.58,1.24,-11.52133333,0,0,0,0,0,1,0
-4,56.86666667,11.22333333,-8.593333333,1.24,-11.38933333,0,0,0,0,0,0,0
-4,57.4,11.98133333,-8.52,1.24,-11.272,0,0,0,0,0,0,0
-3.933333333,58.26666667,11.628,-8.273333333,1.24,-11.01866667,0,0,0,0,0,0,0
-3.266666667,57,11.46133333,-8.3,1.24,-10.67066667,0,0,0,0,0,0,0
-3.266666667,58,10.90733333,-8.26,1.24,-10.446,0,0,0,0,0,0,0
-3.933333333,58.73333333,8.593333333,-8.5,1.24,-10.91933333,0,0,0,0,0,0,0
-3.533333333,59.33333333,7.835333333,-8.56,1.24,-10.41066667,0,0,0,0,0,0,0
-3.266666667,60.53333333,8.926,-8.526666667,1.24,-9.898666667,0,0,0,0,0,0,0
-3.8,61.4,9.442,-8.54,1.24,-10.22066667,0,0,0,0,0,0,0
-4,64.6,7.129333333,-8.653333333,1.24,-9.761333333,0,0,0,0,0,0,0
-4,65.6,6.016666667,-8.586666667,1.24,-9.566,0,0,0,0,0,0,0
-3.133333333,63.53333333,7.684666667,-8.433333333,1.24,-9.151333333,0,0,0,0,0,0,0
-2.6,63.06666667,10.498,-8.093333333,1.24,-8.740666667,0,0,0,0,0,0,0
-2,61.4,12.70333333,-7.746666667,1.24,-8.516,0,0,0,0,0,0,0
-2,61.6,13.13,-7.5,1.24,-8.474,0,0,0,0,0,0,0
-2,62.13333333,13.51933333,-7.113333333,1.24,-8.362,0,0,0,0,0,0,0
-2,61.4,14.40733333,-6.653333333,1.24,-8.516,0,1,0,0,0,0,0
-1.466666667,60.93333333,14.64933333,-6.06,1.24,-8.112666667,0,0,0,0,0,0,0
-1.266666667,60.33333333,14.55666667,-5.786666667,1.24,-8.050666667,0,0,0,0,0,0,0
-1,59.53333333,12.94333333,-5.366666667,1.24,-7.973333333,0,0,0,0,0,0,0
-1,59.6,11.944,-5.166666667,1.24,-7.958666667,0,0,0,0,0,0,0
-0.066666667,58.33333333,13.426,-4.706666667,1.24,-7.359333333,0,0,0,0,0,0,0
0.266666667,57.26666667,14.07533333,-4.08,1.24,-7.288,0,0,0,0,0,0,0
0.533333333,56.8,12.25866667,-3.073333333,1.24,-7.145333333,0,1,0,0,0,0,0
1,55.53333333,10.668,-1.173333333,1.24,-7.002,0,0,0,0,0,0,0
1.266666667,54.93333333,11.18466667,0.253333333,1.24,-6.896,0,0,0,0,0,0,0
1.4,55.86666667,11.55466667,0.346666667,1.24,-6.55,0,0,0,0,0,0,0
1.866666667,55.66666667,11.33333333,1.506666667,1.24,-6.16,0,0,0,0,0,0,0
2.133333333,54.86666667,10.41,3,1.24,-6.102,0,0,0,0,0,0,0
2.8,54.6,10.37133333,3.926666667,1.24,-5.542,0,0,0,0,0,0,0
3,54.53333333,10.25866667,5,1.24,-5.372,0,0,0,0,0,0,0
3.2,53.73333333,8.926666667,5.54,1.24,-5.382,0,0,0,0,0,0,0
3.333333333,54.66666667,5.537333333,6.253333333,1.24,-5.03,0,0,0,0,0,0,0
4,51.86666667,9.111333333,6.746666667,1.24,-5.106666667,0,0,0,0,0,0,0
4,52.06666667,7.814666667,6.053333333,1.24,-5.058666667,0,0,0,0,0,0,0
4.933333333,49.6,9.982,7.64,1.24,-4.839333333,0,0,0,0,0,0,0
5,47.6,9.573333333,7.793333333,1.24,-5.322666667,0,0,0,0,0,0,0
4.866666667,49.33333333,9.037333333,5.246666667,1.24,-4.976666667,0,0,0,0,0,0,0
4,53.53333333,7.721333333,3.706666667,1.24,-4.686666667,0,0,0,0,0,0,0
4,52,7.278,2.433333333,1.24,-5.074,0,0,0,0,0,0,0
3.6,51.66666667,6.186666667,0.92,1.24,-5.530666667,0,0,0,0,0,0,0
